,redeem_status,name,bonus,cumulativevalue,netvalue,fund_id,daily_growth_rate,apply_status,netvalue_date
15432,开放赎回,中欧可转债债券A,,0.9862,0.9862,4993,0.34%,开放申购,2018-03-27
15433,开放赎回,中欧可转债债券A,,0.9829,0.9829,4993,0.02%,开放申购,2018-03-26
15434,开放赎回,中欧可转债债券A,,0.9827,0.9827,4993,-1.27%,开放申购,2018-03-23
15435,开放赎回,中欧可转债债券A,,0.9953,0.9953,4993,-0.31%,开放申购,2018-03-22
15436,开放赎回,中欧可转债债券A,,0.9984,0.9984,4993,-0.06%,开放申购,2018-03-21
15437,开放赎回,交银持续成长主题混合,,1.0192,1.0192,5001,-0.09%,开放申购,2018-03-20
15438,开放赎回,交银持续成长主题混合,,1.0201,1.0201,5001,0.63%,开放申购,2018-03-19
15439,开放赎回,交银持续成长主题混合,,1.0137,1.0137,5001,-0.32%,开放申购,2018-03-16
15440,开放赎回,交银持续成长主题混合,,1.0170,1.017,5001,-0.12%,开放申购,2018-03-15
15441,开放赎回,交银持续成长主题混合,,1.0182,1.0182,5001,-0.56%,开放申购,2018-03-14
15442,开放赎回,南方安福混合,,1.0076,1.0076,5059,-0.03%,开放申购,2018-03-21
15443,开放赎回,南方安福混合,,1.0079,1.0079,5059,0.05%,开放申购,2018-03-20
15444,开放赎回,南方安福混合,,1.0074,1.0074,5059,0.03%,开放申购,2018-03-19
15445,开放赎回,南方安福混合,,1.0071,1.0071,5059,-0.08%,开放申购,2018-03-16
15446,开放赎回,南方安福混合,,1.0079,1.0079,5059,0.01%,开放申购,2018-03-15
15447,开放赎回,南方安福混合,,1.0078,1.0078,5059,-0.05%,开放申购,2018-03-14
15448,开放赎回,泰康泉林量化价值精选混合A,,0.9965,0.9965,5000,-0.80%,开放申购,2018-03-21
15449,开放赎回,泰康泉林量化价值精选混合A,,1.0045,1.0045,5000,0.17%,开放申购,2018-03-20
15450,开放赎回,泰康泉林量化价值精选混合A,,1.0028,1.0028,5000,-0.12%,开放申购,2018-03-19
15451,开放赎回,泰康泉林量化价值精选混合A,,1.0040,1.004,5000,-0.74%,开放申购,2018-03-16
15452,开放赎回,泰康泉林量化价值精选混合A,,1.0115,1.0115,5000,0.00%,开放申购,2018-03-15
15453,开放赎回,泰康泉林量化价值精选混合A,,1.0115,1.0115,5000,-0.69%,开放申购,2018-03-14
15454,开放赎回,广发品牌消费股票发起式,,0.9673,0.9673,4995,-2.00%,开放申购,2018-03-23
15455,开放赎回,广发品牌消费股票发起式,,0.9870,0.987,4995,-2.51%,开放申购,2018-03-22
15456,开放赎回,广发品牌消费股票发起式,,1.0124,1.0124,4995,-0.74%,开放申购,2018-03-21
15457,开放赎回,广发品牌消费股票发起式,,1.0199,1.0199,4995,-0.25%,开放申购,2018-03-20
15458,开放赎回,广发品牌消费股票发起式,,1.0225,1.0225,4995,0.70%,开放申购,2018-03-19
15459,开放赎回,南华瑞颐混合A,,1.0160,1.016,5047,-0.02%,开放申购,2018-03-20
15460,开放赎回,南华瑞颐混合A,,1.0162,1.0162,5047,-0.04%,开放申购,2018-03-19
15461,开放赎回,南华瑞颐混合A,,1.0166,1.0166,5047,0.02%,开放申购,2018-03-16
15462,开放赎回,南华瑞颐混合A,,1.0164,1.0164,5047,-0.20%,开放申购,2018-03-15
15463,开放赎回,南华瑞颐混合A,,1.0184,1.0184,5047,-0.26%,开放申购,2018-03-14
15464,开放赎回,中欧可转债债券A,,0.9990,0.999,4993,0.11%,开放申购,2018-03-20
15465,开放赎回,中欧可转债债券A,,0.9979,0.9979,4993,-0.16%,开放申购,2018-03-19
15466,开放赎回,中欧可转债债券A,,0.9995,0.9995,4993,-0.22%,开放申购,2018-03-16
15467,开放赎回,中欧可转债债券A,,1.0017,1.0017,4993,-0.12%,开放申购,2018-03-15
15468,开放赎回,中欧可转债债券A,,1.0029,1.0029,4993,-0.18%,开放申购,2018-03-14
15469,开放赎回,中欧可转债债券C,,0.9846,0.9846,4994,0.34%,开放申购,2018-03-27
15470,开放赎回,中欧可转债债券C,,0.9813,0.9813,4994,0.01%,开放申购,2018-03-26
15471,开放赎回,中欧可转债债券C,,0.9812,0.9812,4994,-1.26%,开放申购,2018-03-23
15472,开放赎回,中欧可转债债券C,,0.9937,0.9937,4994,-0.32%,开放申购,2018-03-22
15473,开放赎回,中欧可转债债券C,,0.9969,0.9969,4994,-0.06%,开放申购,2018-03-21
15474,开放赎回,中欧可转债债券C,,0.9975,0.9975,4994,0.12%,开放申购,2018-03-20
15475,开放赎回,中欧可转债债券C,,0.9963,0.9963,4994,-0.17%,开放申购,2018-03-19
15476,开放赎回,广发品牌消费股票发起式,,1.0154,1.0154,4995,-1.11%,开放申购,2018-03-16
15477,开放赎回,广发品牌消费股票发起式,,1.0268,1.0268,4995,1.37%,开放申购,2018-03-15
15478,开放赎回,广发品牌消费股票发起式,,1.0129,1.0129,4995,0.08%,开放申购,2018-03-14
15479,开放赎回,中欧可转债债券C,,0.9980,0.998,4994,-0.23%,开放申购,2018-03-16
15480,开放赎回,中欧可转债债券C,,1.0003,1.0003,4994,-0.11%,开放申购,2018-03-15
15481,开放赎回,中欧可转债债券C,,1.0014,1.0014,4994,-0.18%,开放申购,2018-03-14
15482,开放赎回,鹏扬现金通利货币B,,1.2043,1.2043,4984,4.7590%,开放申购,2018-03-27
15483,开放赎回,鹏扬现金通利货币B,,1.2675,1.2675,4984,4.7790%,开放申购,2018-03-26
15484,开放赎回,鹏扬现金通利货币B,,2.5218,2.5218,4984,4.7620%,开放申购,2018-03-25
15485,开放赎回,鹏扬现金通利货币B,,1.2636,1.2636,4984,4.7380%,开放申购,2018-03-23
15486,开放赎回,鹏扬现金通利货币B,,1.2605,1.2605,4984,4.8900%,开放申购,2018-03-22
15487,开放赎回,鹏华策略回报混合,,1.1979,0.9779,4986,0.09%,开放申购,2018-03-27
15488,开放赎回,鹏华策略回报混合,,1.1970,0.977,4986,0.09%,开放申购,2018-03-26
15489,开放赎回,鹏华策略回报混合,,1.1961,0.9761,4986,-2.61%,开放申购,2018-03-23
15490,开放赎回,鹏华策略回报混合,,1.2223,1.0023,4986,-2.88%,开放申购,2018-03-22
15491,开放赎回,鹏华策略回报混合,,1.2520,1.032,4986,-0.27%,开放申购,2018-03-21
15492,开放赎回,鹏华策略回报混合,,1.2548,1.0348,4986,-0.68%,开放申购,2018-03-20
15493,开放赎回,鹏华策略回报混合,,1.2619,1.0419,4986,0.44%,开放申购,2018-03-19
15494,暂停赎回,富国聚利纯债定期开放,,1.0253,1.0253,4978,,暂停申购,2018-03-23
15495,开放赎回,富国聚利纯债定期开放,,1.0225,1.0225,4978,0.03%,开放申购,2018-03-16
15496,开放赎回,富国聚利纯债定期开放,,1.0222,1.0222,4978,0.01%,开放申购,2018-03-15
15497,开放赎回,富国聚利纯债定期开放,,1.0221,1.0221,4978,-0.01%,开放申购,2018-03-14
15498,开放赎回,富国聚利纯债定期开放,,1.0222,1.0222,4978,0.02%,开放申购,2018-03-13
15499,开放赎回,富国聚利纯债定期开放,,1.0220,1.022,4978,0.03%,开放申购,2018-03-12
15500,开放赎回,富国聚利纯债定期开放,,1.0217,1.0217,4978,0.01%,开放申购,2018-03-09
15501,开放赎回,博时合晶货币,,1.1388,1.1388,4985,4.2340%,限制大额申购,2018-03-27
15502,开放赎回,博时合晶货币,,1.1386,1.1386,4985,4.2250%,限制大额申购,2018-03-26
15503,开放赎回,博时合晶货币,,1.1425,1.1425,4985,4.2160%,限制大额申购,2018-03-25
15504,开放赎回,博时合晶货币,,1.1426,1.1426,4985,4.2000%,限制大额申购,2018-03-24
15505,开放赎回,博时合晶货币,,1.1410,1.141,4985,4.1850%,限制大额申购,2018-03-23
15506,开放赎回,博时合晶货币,,1.1298,1.1298,4985,4.1700%,限制大额申购,2018-03-22
15507,开放赎回,博时合晶货币,,1.1205,1.1205,4985,4.1650%,限制大额申购,2018-03-21
15508,开放赎回,交银恒益灵活配置混合,,1.0434,1.0434,4975,0.72%,开放申购,2018-03-27
15509,开放赎回,交银恒益灵活配置混合,,1.0359,1.0359,4975,1.00%,开放申购,2018-03-26
15510,开放赎回,交银恒益灵活配置混合,,1.0256,1.0256,4975,-1.23%,开放申购,2018-03-23
15511,开放赎回,交银恒益灵活配置混合,,1.0384,1.0384,4975,-0.26%,开放申购,2018-03-22
15512,开放赎回,交银恒益灵活配置混合,,1.0411,1.0411,4975,-0.28%,开放申购,2018-03-21
15513,开放赎回,交银恒益灵活配置混合,,1.0440,1.044,4975,0.65%,开放申购,2018-03-20
15514,开放赎回,长城收益宝货币B,,1.3212,1.3212,4973,4.9730%,限制大额申购,2018-03-27
15515,开放赎回,长城收益宝货币B,,1.3391,1.3391,4973,5.0040%,限制大额申购,2018-03-26
15516,开放赎回,长城收益宝货币B,,2.6626,2.6626,4973,5.0090%,限制大额申购,2018-03-25
15517,开放赎回,长城收益宝货币B,,1.3300,1.33,4973,4.9880%,限制大额申购,2018-03-23
15518,开放赎回,长城收益宝货币B,,1.3189,1.3189,4973,4.9790%,限制大额申购,2018-03-22
15519,开放赎回,长城收益宝货币B,,1.3370,1.337,4973,4.9760%,限制大额申购,2018-03-21
15520,开放赎回,鹏扬现金通利货币B,,1.3995,1.3995,4984,4.8720%,开放申购,2018-03-21
15521,开放赎回,鹏扬现金通利货币B,,1.2414,1.2414,4984,4.7700%,开放申购,2018-03-20
15522,开放赎回,鹏扬现金通利货币B,,1.2362,1.2362,4984,4.8380%,开放申购,2018-03-19
15523,开放赎回,鹏扬现金通利货币B,,2.4775,2.4775,4984,4.8220%,开放申购,2018-03-18
15524,开放赎回,鹏扬现金通利货币B,,1.5415,1.5415,4984,4.7880%,开放申购,2018-03-16
15525,开放赎回,鹏华策略回报混合,,1.2573,1.0373,4986,-0.26%,开放申购,2018-03-16
15526,开放赎回,鹏华策略回报混合,,1.2600,1.04,4986,1.61%,开放申购,2018-03-15
15527,开放赎回,鹏华策略回报混合,,1.2435,1.0235,4986,0.60%,开放申购,2018-03-14
15528,开放赎回,富国聚利纯债定期开放,,1.0216,1.0216,4978,0.05%,开放申购,2018-03-08
15529,开放赎回,富国聚利纯债定期开放,,1.0211,1.0211,4978,0.01%,开放申购,2018-03-07
15530,开放赎回,富国聚利纯债定期开放,,1.0210,1.021,4978,0.02%,开放申购,2018-03-06
15531,开放赎回,博时合晶货币,,1.1223,1.1223,4985,4.1590%,限制大额申购,2018-03-20
15532,开放赎回,博时合晶货币,,1.1215,1.1215,4985,4.1490%,限制大额申购,2018-03-19
15533,开放赎回,博时合晶货币,,1.1139,1.1139,4985,4.1400%,限制大额申购,2018-03-18
15534,开放赎回,交银恒益灵活配置混合,,1.0373,1.0373,4975,0.71%,开放申购,2018-03-19
15535,开放赎回,交银恒益灵活配置混合,,1.0300,1.03,4975,-0.57%,开放申购,2018-03-16
15536,开放赎回,交银恒益灵活配置混合,,1.0359,1.0359,4975,0.22%,开放申购,2018-03-15
15537,开放赎回,交银恒益灵活配置混合,,1.0336,1.0336,4975,-0.75%,开放申购,2018-03-14
15538,开放赎回,长城收益宝货币B,,1.3777,1.3777,4973,4.9620%,限制大额申购,2018-03-20
15539,开放赎回,长城收益宝货币B,,1.3482,1.3482,4973,4.9160%,限制大额申购,2018-03-19
15540,开放赎回,长城收益宝货币B,,2.6244,2.6244,4973,4.8920%,限制大额申购,2018-03-18
15541,开放赎回,长城收益宝货币B,,1.3123,1.3123,4973,4.8860%,限制大额申购,2018-03-16
15542,开放赎回,汇添富盈润混合A,,1.0607,1.0607,4946,0.18%,开放申购,2018-03-27
15543,开放赎回,汇添富盈润混合A,,1.0588,1.0588,4946,-0.84%,开放申购,2018-03-26
15544,开放赎回,汇添富盈润混合A,,1.0678,1.0678,4946,-0.99%,开放申购,2018-03-23
15545,开放赎回,汇添富盈润混合A,,1.0785,1.0785,4946,-1.00%,开放申购,2018-03-22
15546,开放赎回,汇添富盈润混合A,,1.0894,1.0894,4946,-0.29%,开放申购,2018-03-21
15547,开放赎回,汇添富盈润混合A,,1.0926,1.0926,4946,0.05%,开放申购,2018-03-20
15548,开放赎回,汇添富盈润混合A,,1.0921,1.0921,4946,0.52%,开放申购,2018-03-19
15549,开放赎回,红土创新货币B,,1.4813,1.4813,4968,4.1220%,开放申购,2018-03-27
15550,开放赎回,红土创新货币B,,1.0068,1.0068,4968,4.1710%,开放申购,2018-03-26
15551,开放赎回,红土创新货币B,,0.9016,0.9016,4968,4.2070%,开放申购,2018-03-25
15552,开放赎回,红土创新货币B,,0.9740,0.974,4968,4.3080%,开放申购,2018-03-24
15553,开放赎回,红土创新货币B,,1.0088,1.0088,4968,4.3680%,开放申购,2018-03-23
15554,开放赎回,红土创新货币B,,1.0836,1.0836,4968,4.8870%,开放申购,2018-03-22
15555,开放赎回,汇添富盈润混合C,,1.0536,1.0536,4947,0.18%,开放申购,2018-03-27
15556,开放赎回,汇添富盈润混合C,,1.0517,1.0517,4947,-0.85%,开放申购,2018-03-26
15557,开放赎回,汇添富盈润混合C,,1.0607,1.0607,4947,-0.99%,开放申购,2018-03-23
15558,开放赎回,汇添富盈润混合C,,1.0713,1.0713,4947,-1.00%,开放申购,2018-03-22
15559,开放赎回,汇添富盈润混合C,,1.0821,1.0821,4947,-0.29%,开放申购,2018-03-21
15560,开放赎回,汇添富盈润混合C,,1.0853,1.0853,4947,0.05%,开放申购,2018-03-20
15561,开放赎回,汇添富盈润混合C,,1.0848,1.0848,4947,0.52%,开放申购,2018-03-19
15562,开放赎回,汇添富盈润混合A,,1.0864,1.0864,4946,-0.52%,开放申购,2018-03-16
15563,开放赎回,汇添富盈润混合A,,1.0921,1.0921,4946,0.92%,开放申购,2018-03-15
15564,开放赎回,汇添富盈润混合A,,1.0821,1.0821,4946,-0.09%,开放申购,2018-03-14
15565,开放赎回,红土创新货币B,,1.2904,1.2904,4968,5.1320%,开放申购,2018-03-21
15566,开放赎回,红土创新货币B,,1.5721,1.5721,4968,5.0210%,开放申购,2018-03-20
15567,开放赎回,红土创新货币B,,1.0737,1.0737,4968,4.7670%,开放申购,2018-03-19
15568,开放赎回,红土创新货币B,,1.0859,1.0859,4968,4.8840%,开放申购,2018-03-18
15569,开放赎回,汇添富盈润混合C,,1.0792,1.0792,4947,-0.53%,开放申购,2018-03-16
15570,开放赎回,汇添富盈润混合C,,1.0849,1.0849,4947,0.92%,开放申购,2018-03-15
15571,开放赎回,汇添富盈润混合C,,1.0750,1.075,4947,-0.09%,开放申购,2018-03-14
15572,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0632,1.0632,4948,0.28%,开放申购,2018-03-27
15573,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0602,1.0602,4948,0.29%,开放申购,2018-03-26
15574,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0571,1.0571,4948,-1.42%,开放申购,2018-03-23
15575,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0723,1.0723,4948,-0.51%,开放申购,2018-03-22
15576,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0778,1.0778,4948,-0.25%,开放申购,2018-03-21
15577,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0805,1.0805,4948,0.59%,开放申购,2018-03-20
15578,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0742,1.0742,4948,0.46%,开放申购,2018-03-19
15579,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0693,1.0693,4948,-0.47%,开放申购,2018-03-16
15580,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0744,1.0744,4948,0.52%,开放申购,2018-03-15
15581,开放赎回,鑫元鑫趋势灵活配置混合C,,1.0688,1.0688,4948,-0.25%,开放申购,2018-03-14
15582,开放赎回,圆信永丰优享生活,,1.0510,1.051,4958,0.95%,开放申购,2018-03-27
15583,开放赎回,圆信永丰优享生活,,1.0411,1.0411,4958,0.53%,开放申购,2018-03-26
15584,开放赎回,圆信永丰优享生活,,1.0356,1.0356,4958,-2.37%,开放申购,2018-03-23
15585,开放赎回,圆信永丰优享生活,,1.0607,1.0607,4958,-1.09%,开放申购,2018-03-22
15586,开放赎回,圆信永丰优享生活,,1.0724,1.0724,4958,-0.79%,开放申购,2018-03-21
15587,开放赎回,中航军民融合精选A,,1.0170,1.017,4926,1.24%,开放申购,2018-03-27
15588,开放赎回,中航军民融合精选A,,1.0045,1.0045,4926,1.23%,开放申购,2018-03-26
15589,开放赎回,中航军民融合精选A,,0.9923,0.9923,4926,-1.11%,开放申购,2018-03-23
15590,开放赎回,中航军民融合精选A,,1.0034,1.0034,4926,-0.05%,开放申购,2018-03-22
15591,开放赎回,中航军民融合精选A,,1.0039,1.0039,4926,-0.04%,开放申购,2018-03-21
15592,开放赎回,国都智能制造,,0.8953,0.8953,4935,0.74%,开放申购,2018-03-27
15593,开放赎回,国都智能制造,,0.8887,0.8887,4935,0.45%,开放申购,2018-03-26
15594,开放赎回,国都智能制造,,0.8847,0.8847,4935,-1.74%,开放申购,2018-03-23
15595,开放赎回,国都智能制造,,0.9004,0.9004,4935,-1.16%,开放申购,2018-03-22
15596,开放赎回,国都智能制造,,0.9110,0.911,4935,-0.46%,开放申购,2018-03-21
15597,开放赎回,国都智能制造,,0.9152,0.9152,4935,0.14%,开放申购,2018-03-20
15598,暂停赎回,中加聚鑫纯债一年定开C,,1.0218,1.0218,4941,,暂停申购,2018-03-23
15599,暂停赎回,中加聚鑫纯债一年定开C,,1.0201,1.0201,4941,,暂停申购,2018-03-16
15600,暂停赎回,中加聚鑫纯债一年定开C,,1.0194,1.0194,4941,,暂停申购,2018-03-09
15601,暂停赎回,中加聚鑫纯债一年定开C,,1.0185,1.0185,4941,,暂停申购,2018-03-02
15602,暂停赎回,中加聚鑫纯债一年定开C,,1.0174,1.0174,4941,,暂停申购,2018-02-23
15603,暂停赎回,中加聚鑫纯债一年定开C,,1.0161,1.0161,4941,,暂停申购,2018-02-14
15604,开放赎回,红土创新货币A,,1.4151,1.4151,4967,3.8690%,开放申购,2018-03-27
15605,开放赎回,红土创新货币A,,0.9408,0.9408,4967,3.9180%,开放申购,2018-03-26
15606,开放赎回,红土创新货币A,,0.8359,0.8359,4967,3.9550%,开放申购,2018-03-25
15607,开放赎回,红土创新货币A,,0.9083,0.9083,4967,4.0550%,开放申购,2018-03-24
15608,开放赎回,红土创新货币A,,0.9408,0.9408,4967,4.1150%,开放申购,2018-03-23
15609,开放赎回,红土创新货币A,,1.0168,1.0168,4967,4.6340%,开放申购,2018-03-22
15610,开放赎回,红土创新货币A,,1.2232,1.2232,4967,4.8790%,开放申购,2018-03-21
15611,开放赎回,圆信永丰优享生活,,1.0809,1.0809,4958,0.39%,开放申购,2018-03-20
15612,开放赎回,圆信永丰优享生活,,1.0767,1.0767,4958,0.81%,开放申购,2018-03-19
15613,开放赎回,圆信永丰优享生活,,1.0680,1.068,4958,-0.57%,开放申购,2018-03-16
15614,开放赎回,圆信永丰优享生活,,1.0741,1.0741,4958,0.64%,开放申购,2018-03-15
15615,开放赎回,圆信永丰优享生活,,1.0673,1.0673,4958,-0.92%,开放申购,2018-03-14
15616,开放赎回,中航军民融合精选A,,1.0043,1.0043,4926,0.04%,开放申购,2018-03-20
15617,开放赎回,中航军民融合精选A,,1.0039,1.0039,4926,0.16%,开放申购,2018-03-19
15618,开放赎回,中航军民融合精选A,,1.0023,1.0023,4926,0.00%,开放申购,2018-03-16
15619,开放赎回,中航军民融合精选A,,1.0023,1.0023,4926,0.01%,开放申购,2018-03-15
15620,开放赎回,中航军民融合精选A,,1.0022,1.0022,4926,-0.02%,开放申购,2018-03-14
15621,封闭期,圆信永丰消费升级,,1.0003,1.0003,4934,0.03%,封闭期,2018-03-23
15622,封闭期,圆信永丰消费升级,,1.0000,1.0,4934,,封闭期,2018-03-22
15623,开放赎回,国都智能制造,,0.9139,0.9139,4935,0.26%,开放申购,2018-03-19
15624,开放赎回,国都智能制造,,0.9115,0.9115,4935,-1.15%,开放申购,2018-03-16
15625,开放赎回,国都智能制造,,0.9221,0.9221,4935,0.39%,开放申购,2018-03-15
15626,开放赎回,国都智能制造,,0.9185,0.9185,4935,-0.54%,开放申购,2018-03-14
15627,暂停赎回,中加聚鑫纯债一年定开C,,1.0153,1.0153,4941,,暂停申购,2018-02-09
15628,暂停赎回,中加聚鑫纯债一年定开C,,1.0140,1.014,4941,,暂停申购,2018-02-02
15629,暂停赎回,中加聚鑫纯债一年定开C,,1.0125,1.0125,4941,,暂停申购,2018-01-26
15630,暂停赎回,中加聚鑫纯债一年定开C,,1.0122,1.0122,4941,,暂停申购,2018-01-19
15631,开放赎回,红土创新货币A,,1.5057,1.5057,4967,4.7680%,开放申购,2018-03-20
15632,开放赎回,红土创新货币A,,1.0080,1.008,4967,4.5150%,开放申购,2018-03-19
15633,开放赎回,红土创新货币A,,1.0202,1.0202,4967,4.6320%,开放申购,2018-03-18
